feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
0.2279,3.1305,5.1797,1.3686,0.7858,0.7638,3.0138,2.8046,1.7804,0.6594,3.4275,12.6171
1.1392,1.8927,0.2678,3.2136,1.2024,2.6675,2.2423,1.7606,0.2025,1.0436,4.5462,9.8865
2.019,4.6602,1.8061,2.7305,1.1723,0.8703,4.701,2.1483,5.407,0.7934,3.2553,12.6025
5.5644,5.1666,0.45,3.0473,2.7248,1.2749,1.5785,5.4608,3.5841,5.3098,2.8697,14.4116
5.8097,4.8027,0.0471,1.6665,5.8857,4.0847,2.6088,1.0068,5.4517,0.4111,1.5846,13.2605
4.3788,2.9814,5.1148,6.0393,4.9195,0.4394,4.5228,3.2276,3.4752,3.939,5.8176,15.4266
0.4278,5.1944,2.6223,1.8232,0.5014,5.0075,5.6073,6.1228,5.6857,0.3565,1.0249,9.471
5.9299,5.7117,0.509,2.2224,0.5179,4.1018,0.139,4.9282,4.6482,4.4962,3.2525,11.2991
3.1833,3.2062,1.2012,6.2059,0.2246,4.4715,1.2384,3.8265,0.0225,1.8341,1.9202,15.0235
5.6178,0.4414,5.6818,6.0477,1.3752,3.1317,3.613,2.7377,6.1577,1.9458,2.5157,20.0358
0.3625,5.9633,5.9976,6.149,3.2163,5.7063,0.7212,0.9818,5.5544,0.9025,6.2182,19.1893
2.938,4.3707,2.0959,5.1985,3.1198,3.2664,1.5428,1.2526,1.2584,1.9968,4.8808,17.7904
1.4124,5.4038,4.0652,0.0805,4.0217,0.958,1.0405,3.6202,4.772,1.9553,1.6727,12.5247
3.6664,2.4208,6.2696,1.6494,0.3554,2.8799,3.5821,1.9643,0.6918,1.0786,0.1896,16.8961
2.5776,1.2565,2.9541,4.4013,5.2746,0.1144,2.5274,2.2957,4.0082,0.4005,1.3219,12.2681
3.649,1.8824,0.6302,1.2465,2.2955,5.1669,6.1815,2.5335,5.2429,2.3404,1.1307,8.5139
4.6228,0.0855,2.1008,3.6874,5.5638,1.1582,2.2038,4.6385,0.5593,6.2376,2.3621,11.8971
0.9092,4.7574,4.0419,3.6791,1.4387,1.7218,5.6258,2.1803,4.191,1.5707,4.3318,14.6213
5.0229,2.77,2.874,5.8273,5.7689,4.2571,3.7184,4.0758,2.7307,4.7499,0.8985,14.297
3.716,5.0564,3.7765,4.2826,4.2319,4.2718,5.9244,0.6822,2.9373,4.3958,3.3912,14.338
3.065,6.1951,3.3765,0.3864,0.0799,1.8899,2.4712,1.7128,6.2681,2.787,4.1537,15.3036
3.8168,2.2206,2.2067,6.1715,4.441,3.259,1.0565,0.0914,3.881,4.6482,5.5692,12.1841
1.9264,1.0906,2.8451,1.038,1.8522,0.9157,3.6957,3.6628,4.8143,0.4489,0.0615,7.2625
5.1265,0.2734,1.4121,1.4553,0.4898,0.5604,1.784,0.6474,2.429,2.1736,5.0356,11.46
0.0959,4.0789,1.317,5.0179,3.1809,3.0242,2.5303,2.858,2.0956,1.5089,0.2557,13.241
2.9813,1.7181,0.9583,0.6451,3.8446,3.3146,6.2033,4.8182,2.9744,1.9762,6.2476,5.4953
5.4581,0.2642,5.6119,1.7447,3.3731,4.2151,5.7097,4.5525,6.2048,1.0105,1.6569,12.5654
4.4267,3.9639,5.1165,0.7504,2.0605,1.0866,4.4413,0.2148,6.2282,0.2528,1.1628,16.5361
0.3999,5.7743,4.112,4.6926,0.5564,0.205,0.3541,5.458,3.7824,5.2853,5.4547,13.4222
6.1987,2.8507,3.818,5.6736,4.8703,0.4327,2.5295,3.0185,3.6086,4.2864,3.2772,17.0235
5.3555,3.7564,3.5216,4.5486,3.6799,5.4646,2.8427,1.4793,1.3544,3.937,2.3192,18.2993
5.6962,6.0923,5.3016,5.6603,6.1772,1.5268,4.0433,3.8951,3.5297,2.0046,3.0859,22.8131
0.1333,0.3211,1.694,4.9652,1.2761,1.3016,5.8168,3.2886,5.6088,0.9602,0.6715,9.6067
2.8005,4.613,0.03,1.73,3.614,4.7264,4.3707,1.0575,4.6249,1.5976,0.0968,7.8922
5.6366,4.9529,1.6144,2.0506,1.5775,5.1618,4.622,4.1775,3.9185,3.0077,0.1052,12.2858
1.1812,2.766,3.3369,2.4264,1.0724,1.1275,4.7817,3.0021,2.1412,2.5477,2.46,12.7572
4.1815,4.3558,2.4438,5.4428,3.8673,0.3638,3.0664,2.1459,1.8162,2.803,5.9277,17.9342
4.4258,0.1864,2.6631,3.3747,1.8684,3.0598,3.8133,3.9029,3.5099,5.8918,2.1994,10.0365
0.2275,4.5036,2.5072,3.2295,5.3523,2.2442,6.1837,3.7359,2.2601,5.7308,2.7071,10.346
5.1474,3.2493,3.5378,2.8123,2.0768,3.2416,5.3005,3.8927,0.4338,5.4694,6.168,13.8561
1.319,6.0564,4.287,1.134,4.4771,3.2521,3.9011,0.4505,0.5893,2.8093,1.9435,13.4304
0.577,1.1301,1.3719,5.1052,2.8945,0.9028,4.8179,2.4159,2.0197,3.343,2.553,10.0117
4.0288,5.3063,0.9759,2.7936,4.6844,0.6049,0.9256,5.1597,4.561,1.0289,5.1226,11.5417
4.0098,0.0084,0.0352,3.6322,2.5505,5.0151,1.8606,3.1315,1.3956,2.1086,0.916,11.0769
5.2108,4.0646,2.6461,5.5635,1.6788,1.3197,4.6413,0.1499,6.0442,1.1726,6.1998,19.1395
1.2555,1.7919,6.1877,0.1914,4.0646,0.0522,3.3008,2.7199,6.2541,1.3335,2.5729,10.4508
5.5806,0.0811,6.1617,1.6176,0.7712,3.2743,0.2555,4.5608,5.3198,4.9014,2.104,12.4251
6.0676,1.307,4.2178,5.3895,4.8826,3.681,4.9869,2.0404,3.9786,6.0668,1.2868,15.3314
4.7521,5.2978,3.0056,4.8927,0.1474,0.194,4.9084,0.2032,1.4211,3.9167,4.5653,17.0446
3.0363,2.5794,4.2991,1.0737,0.9747,3.8846,5.694,5.3055,2.8849,1.1098,5.2707,10.0263
1.2278,1.044,3.0063,5.2686,2.9301,4.7095,2.6466,2.2773,2.7853,5.7101,3.629,10.2198
3.5693,0.6677,0.5258,1.5522,1.2778,4.917,5.7874,5.8725,5.7771,1.3371,1.9061,6.8588
6.0757,4.7814,2.0118,4.8616,6.0566,2.3194,1.2343,4.8057,3.465,5.9662,3.2956,17.1204
2.7131,5.8439,1.4372,3.4665,0.5363,5.5705,5.2885,4.3357,0.3864,3.1651,2.0554,13.0497
0.9477,0.3542,2.4959,0.5521,5.4233,0.5752,4.3203,4.4579,5.0599,1.9277,1.5629,3.3931
5.1886,5.0361,4.6851,0.1613,2.1569,6.1476,2.73,2.1541,0.7342,4.9759,5.4331,15.9424
0.6099,5.4238,3.6981,2.7613,0.8574,0.8062,3.2902,2.0687,0.8685,3.2116,1.6365,16.1473
1.4026,2.419,3.9551,3.5638,1.8181,0.6978,1.7754,6.2786,1.0011,5.9696,2.7444,14.6326
0.9026,5.4507,3.5847,1.3097,1.6491,0.0701,1.2903,0.8209,0.5587,4.8607,5.8938,13.5526
0.8276,5.2741,4.8228,0.1578,5.5974,3.0748,3.7899,2.3241,1.1306,6.0722,2.5135,11.8791
0.6466,1.0725,2.9415,0.8265,4.848,0.2605,6.2616,4.0528,5.8284,5.3788,1.7465,3.287
6.2356,3.2904,3.4552,0.607,4.1886,1.3617,0.0275,4.4447,2.3336,4.0472,5.5162,11.9736
0.0677,3.4568,2.0367,3.3291,3.651,0.2711,0.4769,5.3075,5.2863,0.9199,2.9412,8.3716
0.9035,3.7207,5.2194,0.5652,4.1395,0.7003,4.6202,5.5207,4.1782,3.8584,1.4092,8.076
4.6353,5.3028,4.4727,5.2808,0.1738,5.0562,0.2129,2.981,4.6678,1.0079,1.8755,20.3326
4.7751,2.4223,5.0475,2.0523,3.9173,2.6514,5.6398,3.8444,5.7935,0.1735,1.634,13.681
5.1888,2.8703,2.0768,4.4606,6.131,0.4221,3.8608,0.7204,1.7359,0.1331,5.4741,15.406
3.1204,0.0858,2.3046,4.9126,0.6692,5.2251,0.3368,3.5841,1.2145,4.1932,0.0064,10.3021
5.1194,5.8388,1.4959,5.7259,2.4362,4.5945,1.2309,5.4823,5.2663,1.3374,4.3643,17.2985
4.7421,0.4505,2.6956,4.1361,2.3228,6.0746,3.1124,3.5899,2.7044,2.9065,4.2948,11.7806
4.512,2.2937,3.2721,5.8613,3.9339,5.0687,1.3279,5.0044,2.7645,3.4832,4.837,13.6129
0.6224,2.6326,4.448,3.7231,1.9731,5.6952,2.6524,3.037,1.4265,0.5559,1.962,14.8355
3.8712,1.9383,3.8524,1.2865,0.658,4.5412,1.6091,4.6831,0.0099,2.9711,2.2923,11.2122
2.615,5.1322,1.819,3.6628,0.694,0.9211,2.7688,0.4984,1.043,2.352,1.5054,18.0858
0.6408,2.7152,0.8501,2.3056,4.4786,5.1526,0.1792,3.5833,2.9723,2.3036,3.2591,5.2515
0.4529,2.3701,0.5043,0.472,3.1249,0.1552,3.0923,5.4049,2.4883,6.0457,3.6603,2.7438
3.0041,2.7659,5.9879,4.527,3.1785,4.2708,3.5219,5.477,5.7998,2.0866,5.4042,13.8395
5.2876,1.2536,0.9861,1.8856,4.0485,5.9472,2.429,4.7703,0.8723,2.604,0.4462,9.8432
2.7602,4.9251,5.8887,3.1311,0.963,4.8722,2.84,0.6253,6.2567,3.1904,2.1173,18.1665
1.8967,5.1737,5.2915,4.3748,0.8234,6.1162,3.911,2.8425,2.4207,6.2337,1.2082,18.5056
1.8861,2.2257,2.8284,2.4159,0.7735,1.152,0.479,5.5502,5.3078,0.2692,0.7447,11.2809
2.8411,5.0448,5.4345,1.4798,6.1804,2.306,4.7801,0.3728,4.0405,3.3076,3.4297,13.2441
5.5284,2.4942,6.1958,0.7524,1.6034,1.4049,4.4796,1.4317,1.6056,6.1129,1.669,18.4406
4.3102,3.3764,2.8616,2.7572,5.8568,0.9644,4.1336,2.197,0.4243,2.0372,6.0956,14.9534
3.8485,1.401,4.6,3.9397,3.187,0.3825,4.6593,3.1789,5.2075,4.0291,5.503,10.6948
0.5244,2.3107,0.1287,4.4308,0.2763,2.5886,4.5261,2.2194,5.0027,3.2758,2.3307,7.3727
5.5684,0.1961,3.2517,3.97,1.7534,5.4841,0.1864,1.3925,0.3478,2.9204,2.2304,15.5129
0.2958,4.1462,4.6559,1.3585,4.8106,5.2881,3.9161,4.375,0.9586,4.343,1.107,7.8774
6.1809,5.5706,2.5685,2.1028,6.0705,2.622,5.4469,1.075,5.7843,2.2233,2.3263,17.5298
3.0258,5.6742,4.7908,0.8038,4.1033,1.1583,4.2842,2.0475,3.5343,5.8414,0.3847,13.7494
2.0325,5.8839,2.5646,4.469,2.5017,5.7552,4.8844,2.8904,4.9167,4.7431,3.3188,11.9108
2.0249,2.935,4.1033,0.6441,3.0862,1.2496,1.6811,6.2042,6.1539,3.3933,2.105,12.2585
6.2465,3.7063,0.4278,3.6753,4.5987,3.9655,3.5932,1.0557,2.6078,2.2614,0.6957,14.6008
5.5032,2.853,4.8378,4.4755,5.0159,4.8724,2.9124,0.9114,2.6938,3.2764,3.1526,16.8889
4.0366,0.3346,3.7687,0.9064,4.4193,4.9589,1.206,5.8712,0.0864,0.207,3.0207,8.146
5.8429,5.1511,3.4028,0.3956,0.3615,3.3761,0.6702,2.565,3.1173,1.5301,1.0294,17.8194
1.8859,0.1008,0.0002,0.9002,5.7024,0.7491,0.8774,4.06,5.8473,5.4012,0.0244,1.9544
0.6178,5.4796,1.1011,0.9375,4.6647,2.2431,6.1351,1.7725,5.7821,1.759,4.8295,8.3941
3.9762,5.7659,5.3052,1.0673,5.8899,5.4988,5.0509,5.938,2.2586,0.7297,5.2335,14.522
2.2811,5.3283,2.7521,5.0035,2.0533,1.7793,2.3184,5.2443,5.3068,6.0735,0.4377,16.4582
1.4737,0.0812,3.4684,3.5815,1.4667,2.9302,4.4794,1.1655,5.5101,2.6963,0.4874,9.9804
0.9047,0.9781,2.9883,1.7963,2.7925,5.3734,1.3099,5.7841,3.5363,6.001,5.4581,4.942
4.9885,0.8381,3.2809,4.0004,2.2917,4.6709,4.5939,0.776,3.298,5.2695,3.4125,11.335
4.3899,0.1544,4.159,5.7994,6.2206,2.4455,5.8587,0.0273,3.9473,1.9259,1.1572,15.934
2.4682,4.7685,0.5085,1.4059,2.0026,1.538,4.8214,4.2438,1.119,4.3513,4.2116,8.5604
4.7208,2.8198,3.9742,0.7323,3.0112,3.4225,5.3165,4.8293,0.392,5.25,1.0901,11.0442
2.7181,5.5483,0.9551,0.0172,1.195,0.0313,5.4634,5.653,4.4249,1.1247,2.9115,8.9459
0.2626,0.7375,0.5138,0.0829,1.1157,5.1789,4.4066,0.2252,1.8601,5.4352,4.4795,-0.0938
1.9775,4.0024,1.7461,0.8457,2.8801,3.7512,6.023,0.1831,4.7485,0.5891,1.3696,8.7341
6.017,2.1656,2.8719,2.7639,4.5287,1.662,1.2853,4.7567,0.7687,1.2674,2.2289,16.4299
3.5969,1.9405,4.3305,1.6002,2.6967,4.0316,4.6793,1.8647,4.0012,2.3013,4.5897,10.1744
3.2127,0.8812,2.9671,5.4807,3.5449,3.7831,3.0859,5.8227,6.0336,3.3933,0.9801,11.79
0.0032,0.5845,5.4595,0.9922,5.4877,2.8735,2.1016,2.3471,2.9432,1.0983,4.997,8.2211
5.7469,2.799,5.1341,4.0795,1.5305,2.2993,4.0903,2.8114,4.4282,5.4944,1.3816,18.321
0.9002,2.5382,0.5798,2.0095,0.8934,1.231,5.3339,5.071,0.3229,4.7365,3.5111,4.8603
0.9759,2.5593,5.9669,1.4208,0.595,1.6586,2.3681,4.4278,5.0587,2.9767,5.5923,10.9331
2.5156,0.0407,1.6805,6.088,0.7855,2.8829,0.082,4.5104,4.7871,4.4229,0.2701,8.8755
1.1588,1.099,5.1244,2.8317,4.3428,0.6807,4.6212,3.4264,3.9514,3.6304,5.1256,6.5082
0.3931,4.5373,3.7102,3.8817,3.7938,2.4776,0.2464,0.9487,1.8785,4.1616,5.0089,12.5992
1.4231,0.742,3.4123,1.5147,0.6632,1.7893,1.7252,4.2012,1.7975,4.3516,1.3978,9.8262
5.458,1.6426,5.9174,1.8294,4.9648,6.2197,5.6057,1.6332,5.1016,3.0079,3.67,12.9334
1.836,6.1815,4.5108,1.7798,5.2952,4.1909,3.4217,0.9201,4.9332,5.7723,1.2829,12.7419
3.0822,3.1226,2.4001,2.3484,4.0685,4.2244,4.5317,2.8555,3.2791,1.8214,0.8912,10.0159
2.0633,2.2312,5.9569,4.8333,6.0524,0.9888,0.1003,4.0721,2.6038,3.3467,3.9295,14.6908
1.4166,0.9575,0.2606,2.4475,3.85,1.8439,0.5263,1.5858,2.055,2.1624,5.1082,7.299
1.4043,5.7125,3.2351,5.1172,0.4544,4.7101,3.6445,1.8974,1.6667,2.2519,2.2008,17.8564
3.5649,0.1863,0.4038,0.6832,0.8836,0.3437,4.5585,0.95,5.2285,1.5936,0.3921,5.708
1.8976,1.3597,5.7625,4.3136,4.1799,3.5718,0.9614,4.8699,1.9164,3.3441,5.5259,11.7742
5.1771,4.9075,1.4973,3.7936,1.9165,2.6249,1.2891,0.0699,5.6936,3.9435,4.2575,15.9236
0.5397,0.344,2.0847,0.0466,6.2106,2.3313,0.8995,5.3634,0.8385,1.4653,3.3474,5.0497
6.1673,1.7811,2.2114,0.172,3.1495,5.0925,6.2417,1.6173,4.5943,1.8428,2.3806,11.0022
5.5465,0.2322,5.8489,3.2463,4.3562,3.4121,3.4427,2.4245,1.5106,2.1039,4.6484,14.6855
4.2352,2.4173,2.5539,0.4765,5.2748,1.1275,0.4421,5.8819,5.2287,2.9205,3.9577,8.4156
1.5305,3.2675,0.4646,6.094,5.3887,3.6267,0.3155,2.8895,0.4406,1.5908,0.1682,12.2724
4.8094,0.9618,4.7243,4.9387,0.1285,5.6811,5.162,4.7171,2.3574,1.0218,0.2604,14.8355
1.5046,1.0855,3.6471,2.6962,3.6856,0.107,6.257,0.181,2.2678,0.8586,5.9408,10.1797
3.5554,2.6156,2.6367,2.9051,1.538,1.9376,2.8362,2.3352,4.0712,3.7195,3.9201,12.8228
2.3557,2.6168,1.2325,4.5379,5.8676,1.084,3.0508,2.776,3.9504,0.7137,6.0638,11.2058
2.8016,1.3316,3.504,3.4653,5.269,0.1788,0.3903,3.2453,1.5505,5.3913,5.3487,10.1084
5.6276,5.8999,2.3573,0.1562,3.1054,2.2783,2.2911,3.9006,2.6528,1.1404,4.3775,15.2663
1.8486,1.7562,2.2289,3.4591,4.2794,1.2644,4.2434,3.9187,2.4327,0.2112,0.7297,9.0481
3.6709,1.0323,6.2225,0.5038,4.1344,2.6905,5.6904,4.4728,5.2077,3.0034,1.6151,9.6833
5.6844,4.2147,5.5418,5.7036,6.1744,3.0319,3.9085,0.4567,3.633,5.7273,3.569,19.5203
2.7919,1.7065,2.9383,2.2027,1.2762,6.1364,4.2304,3.3699,5.6271,4.0842,4.0734,7.2159
0.4325,3.3722,0.1871,2.2032,4.2554,4.7551,5.5663,2.4476,5.242,3.5584,1.5017,3.7406
3.5759,3.7103,5.0663,5.5166,2.9331,4.2202,3.0307,4.7631,5.6511,2.7361,5.7611,15.5047
1.5109,1.7974,0.7601,3.5956,2.9683,1.6816,5.0009,2.3423,4.5489,3.7324,3.8631,6.3373
5.3131,0.9704,0.0197,1.5722,5.6863,1.7619,5.8625,5.3557,4.4902,1.0385,1.4981,7.9227
6.1358,3.0965,3.1193,5.9846,1.7416,0.7152,1.1373,6.0304,1.3781,5.6165,4.3903,20.2018
2.7217,1.9159,0.3921,4.4468,1.027,0.0714,4.0442,0.4799,5.223,0.553,3.7658,9.2435
4.6487,4.6909,0.7644,5.8283,1.9463,0.3588,1.0038,5.7611,5.9927,0.6522,0.9943,18.8883
2.5078,3.4971,2.1549,3.6655,3.0363,2.4708,5.8966,6.0171,5.1708,1.6587,2.0252,12.8291
5.1388,2.4836,4.6882,0.4507,3.5776,4.1748,1.1781,1.5563,2.0573,3.6343,2.0517,15.0512
0.1033,0.5311,2.2012,3.0738,0.5211,0.54,0.8076,5.143,6.1743,2.9237,6.0389,7.0532
